Nivel,Fecha y hora,Origen,Id. del evento,Categoría de la tarea
Información,17/11/2024 13:41:31,Service Control Manager,7036,Ninguno,"El servicio Servicio de configuración de red entró en estado ""en ejecución""."
Información,17/11/2024 13:41:26,Service Control Manager,7036,Ninguno,"El servicio DsmSvc entró en estado ""detenido""."
Información,17/11/2024 13:41:23,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\Microsoft.Windows.PinningConfirmationDialog_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:23,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\Microsoft.Windows.PeopleExperienceHost_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:23,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\Microsoft.Windows.NarratorQuickStart_8wekyb3d8bbwe\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:17,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:17,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\Microsoft.Windows.CapturePicker_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:16,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\Microsoft.Win32WebViewHost_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:16,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\Microsoft.LockApp_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:14,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\Microsoft.ECApp_8wekyb3d8bbwe\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:14,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\Microsoft.CredDialogHost_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:13,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:13,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:10,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\E2A4F912-2574-4A75-9BB0-0D023378592B_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:10,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\c5e2524a-ea46-4f67-841f-6a9465d9d515_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:10,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:10,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\1527c705-839a-4832-9118-54d4Bd6a0c89_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:08,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\MicrosoftWindows.UndockedDevKit_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:04,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:04,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\Windows.CBSPreview_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:04,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:41:04,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\Microsoft.Windows.XGpuEjectDialog_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Advertencia,17/11/2024 13:41:04,User32,1076,Ninguno,"El motivo facilitado por el usuario WIN-1I8FL1H3DE7\Administrador para el último apagado inesperado del equipo es el siguiente: Otros (no planeado)
Código de motivo: 0xa000000
 Id. del problema: 
 Cadena de comprobación de errores: 
 Comentario: 
"
Información,17/11/2024 13:41:00,Service Control Manager,7036,Ninguno,"El servicio Servicio de usuario del portapapeles_251ea entró en estado ""en ejecución""."
Información,17/11/2024 13:40:50,Service Control Manager,7036,Ninguno,"El servicio Servicio de inspección de red de Antivirus de Microsoft Defender entró en estado ""en ejecución""."
Información,17/11/2024 13:40:40,Service Control Manager,7036,Ninguno,"El servicio Servicio de licencia de cliente (ClipSVC) entró en estado ""en ejecución""."
Información,17/11/2024 13:40:39,Service Control Manager,7036,Ninguno,"El servicio Preparación de aplicaciones entró en estado ""en ejecución""."
Información,17/11/2024 13:40:39,Service Control Manager,7036,Ninguno,"El servicio Servicio de plataforma de dispositivos conectados entró en estado ""en ejecución""."
Información,17/11/2024 13:40:37,Service Control Manager,7036,Ninguno,"El servicio Aislamiento de claves CNG entró en estado ""en ejecución""."
Información,17/11/2024 13:40:37,Service Control Manager,7036,Ninguno,"El servicio Servicio Administrador de funcionalidad de acceso entró en estado ""en ejecución""."
Advertencia,17/11/2024 13:40:37,Microsoft-Windows-DistributedCOM,10016,Ninguno,"La configuración de permisos específico de la aplicación no concede el permiso Iniciar Local para la aplicación de servidor COM con CLSID 
{21B896BF-008D-4D01-A27B-26061B960DD7}
 y APPID 
{03E09F3B-DCE4-44FE-A9CF-82D050827E1C}
 al usuario WIN-1I8FL1H3DE7\Administrador con SID (S-1-5-21-3913609670-1573943343-4193902504-500) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
Información,17/11/2024 13:40:36,Service Control Manager,7036,Ninguno,"El servicio Servicio de implementación de AppX (AppXSVC) entró en estado ""en ejecución""."
Información,17/11/2024 13:40:35,Service Control Manager,7036,Ninguno,"El servicio Servicio de Panel de escritura a mano y teclado táctil entró en estado ""en ejecución""."
Información,17/11/2024 13:40:35,Service Control Manager,7036,Ninguno,"El servicio Administrador de cuentas web entró en estado ""en ejecución""."
Información,17/11/2024 13:40:34,Service Control Manager,7036,Ninguno,"El servicio Servicio de usuario de plataforma de dispositivos conectados_251ea entró en estado ""en ejecución""."
Información,17/11/2024 13:40:34,Service Control Manager,7036,Ninguno,"El servicio Servicio de usuario de notificaciones de inserción de Windows_251ea entró en estado ""en ejecución""."
Información,17/11/2024 13:40:34,Microsoft-Windows-Kernel-General,1,(5),"La hora del sistema se cambió a ‎2024‎-‎11‎-‎17T12:40:34.015875600Z de ‎2024‎-‎11‎-‎17T12:40:34.005338600Z.

Motivo del cambio: An application or system component changed the time.
Proceso: '\Device\HarddiskVolume2\Windows\System32\svchost.exe' (PID 2320)."
Información,17/11/2024 13:40:34,Microsoft-Windows-Kernel-General,24,(11),La información de zona horaria se actualizó con el motivo de salida 0. La diferencia de zona horaria actual es -60.
Información,17/11/2024 13:40:34,Microsoft-Windows-Time-Service,35,Ninguno,"El servicio de hora está sincronizando la hora del sistema con el origen de la hora time.windows.com,0x8 (ntp.m|0x8|0.0.0.0:123->51.145.123.29:123) con el id. de referencia 494637363. El número de capa local actual es 4."
Información,17/11/2024 13:40:34,Microsoft-Windows-Kernel-General,1,(5),"La hora del sistema se cambió a ‎2024‎-‎11‎-‎17T12:40:33.999395500Z de ‎2024‎-‎11‎-‎17T12:40:31.358372600Z.

Motivo del cambio: An application or system component changed the time.
Proceso: '\Device\HarddiskVolume2\Windows\System32\svchost.exe' (PID 2320)."
Información,17/11/2024 13:40:34,Microsoft-Windows-Kernel-General,24,(11),La información de zona horaria se actualizó con el motivo de salida 0. La diferencia de zona horaria actual es -60.
Información,17/11/2024 13:40:29,Microsoft-Windows-Winlogon,7001,(1101),Notificación de inicio de sesión de usuario para el Programa para la mejora de la experiencia del usuario
Información,17/11/2024 13:40:18,Service Control Manager,7036,Ninguno,"El servicio Publicación de recurso de detección de función entró en estado ""en ejecución""."
Información,17/11/2024 13:40:17,Microsoft-Windows-Time-Service,37,Ninguno,"El proveedor de hora NtpClient está recibiendo datos de hora  válidos desde time.windows.com,0x8 (ntp.m|0x8|0.0.0.0:123->51.145.123.29:123)."
Información,17/11/2024 13:40:16,Service Control Manager,7036,Ninguno,"El servicio NcbService entró en estado ""en ejecución""."
Información,17/11/2024 13:40:16,Service Control Manager,7036,Ninguno,"El servicio DiagTrack entró en estado ""en ejecución""."
Información,17/11/2024 13:40:16,Service Control Manager,7036,Ninguno,"El servicio Host de proveedor de detección de función entró en estado ""en ejecución""."
Información,17/11/2024 13:40:16,Service Control Manager,7036,Ninguno,"El servicio WinRM entró en estado ""en ejecución""."
Información,17/11/2024 13:40:16,Service Control Manager,7036,Ninguno,"El servicio Servicio de repositorio de estado entró en estado ""en ejecución""."
Información,17/11/2024 13:40:16,Service Control Manager,7036,Ninguno,"El servicio Protección de software entró en estado ""en ejecución""."
Información,17/11/2024 13:40:15,Microsoft-Windows-Time-Service,37,Ninguno,"El proveedor de hora NtpClient está recibiendo datos de hora  válidos desde time.windows.com,0x8 (ntp.m|0x8|0.0.0.0:123->51.145.123.29:123)."
Información,17/11/2024 13:40:15,Service Control Manager,7036,Ninguno,"El servicio LanmanServer entró en estado ""en ejecución""."
Información,17/11/2024 13:40:16,Microsoft-Windows-WinRM,10148,Ninguno,"El servicio WinRM está escuchando solicitudes de WS-Management. 

 Acción del usuario 
 Use el siguiente comando para ver las direcciones IP específicas en las que WinRM está escuchando:

winrm enumerate winrm/config/listener"
Información,17/11/2024 13:40:15,Service Control Manager,7036,Ninguno,"El servicio WinDefend entró en estado ""en ejecución""."
Información,17/11/2024 13:40:15,Service Control Manager,7036,Ninguno,"El servicio W32Time entró en estado ""en ejecución""."
Información,17/11/2024 13:40:15,Service Control Manager,7026,Ninguno,"El siguiente controlador de inicio del sistema o de inicio del arranque no se cargó: 
dam"
Información,17/11/2024 13:40:15,Service Control Manager,7036,Ninguno,"El servicio Servicio del sistema de notificaciones de inserción de Windows entró en estado ""en ejecución""."
Información,17/11/2024 13:40:15,Service Control Manager,7036,Ninguno,"El servicio mpssvc entró en estado ""en ejecución""."
Información,17/11/2024 13:40:14,Service Control Manager,7036,Ninguno,"El servicio TrkWks entró en estado ""en ejecución""."
Información,17/11/2024 13:40:14,Service Control Manager,7036,Ninguno,"El servicio Winmgmt entró en estado ""en ejecución""."
Información,17/11/2024 13:40:14,Service Control Manager,7036,Ninguno,"El servicio SysMain entró en estado ""en ejecución""."
Información,17/11/2024 13:40:14,Service Control Manager,7036,Ninguno,"El servicio WLMS entró en estado ""en ejecución""."
Información,17/11/2024 13:40:13,Service Control Manager,7036,Ninguno,"El servicio RemoteRegistry entró en estado ""en ejecución""."
Información,17/11/2024 13:40:13,Service Control Manager,7036,Ninguno,"El servicio Spooler entró en estado ""en ejecución""."
Información,17/11/2024 13:40:13,Service Control Manager,7036,Ninguno,"El servicio CryptSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:40:13,Service Control Manager,7036,Ninguno,"El servicio iphlpsvc entró en estado ""en ejecución""."
Información,17/11/2024 13:40:11,Service Control Manager,7036,Ninguno,"El servicio DsmSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:40:11,Service Control Manager,7036,Ninguno,"El servicio SamSs entró en estado ""en ejecución""."
Información,17/11/2024 13:40:11,Service Control Manager,7036,Ninguno,"El servicio BFE entró en estado ""en ejecución""."
Información,17/11/2024 13:40:11,Service Control Manager,7036,Ninguno,"El servicio netprofm entró en estado ""en ejecución""."
Información,17/11/2024 13:40:11,Service Control Manager,7036,Ninguno,"El servicio LanmanWorkstation entró en estado ""en ejecución""."
Información,17/11/2024 13:40:11,Service Control Manager,7036,Ninguno,"El servicio Wcmsvc entró en estado ""en ejecución""."
Información,17/11/2024 13:40:11,Service Control Manager,7036,Ninguno,"El servicio UserManager entró en estado ""en ejecución""."
Información,17/11/2024 13:40:10,Service Control Manager,7036,Ninguno,"El servicio NlaSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:40:10,Service Control Manager,7036,Ninguno,"El servicio WinHttpAutoProxySvc entró en estado ""en ejecución""."
Información,17/11/2024 13:40:09,Service Control Manager,7036,Ninguno,"El servicio Dnscache entró en estado ""en ejecución""."
Información,17/11/2024 13:40:09,Service Control Manager,7036,Ninguno,"El servicio ShellHWDetection entró en estado ""en ejecución""."
Información,17/11/2024 13:40:08,Service Control Manager,7036,Ninguno,"El servicio Schedule entró en estado ""en ejecución""."
Información,17/11/2024 13:40:08,Service Control Manager,7036,Ninguno,"El servicio Dhcp entró en estado ""en ejecución""."
Información,17/11/2024 13:40:07,Service Control Manager,7036,Ninguno,"El servicio SENS entró en estado ""en ejecución""."
Información,17/11/2024 13:40:06,Microsoft-Windows-DHCPv6-Client,51046,Service State Event,Servicio de cliente DHCPv6 iniciado
Información,17/11/2024 13:40:06,Service Control Manager,7036,Ninguno,"El servicio FontCache entró en estado ""en ejecución""."
Información,17/11/2024 13:40:05,Service Control Manager,7036,Ninguno,"El servicio DispBrokerDesktopSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:40:05,Service Control Manager,7036,Ninguno,"El servicio EventSystem entró en estado ""en ejecución""."
Información,17/11/2024 13:40:05,Microsoft-Windows-Dhcp-Client,50036,Evento de estado de servicio,Servicio cliente DHCPv4 iniciado
Información,17/11/2024 13:40:05,Microsoft-Windows-Dhcp-Client,50103,Evento de estado de servicio,El cliente DHCPv4 registró una la notificación de apagado
Información,17/11/2024 13:40:05,Microsoft-Windows-Dhcp-Client,50036,Evento de estado de servicio,Servicio cliente DHCPv4 iniciado
Información,17/11/2024 13:40:05,Service Control Manager,7036,Ninguno,"El servicio ProfSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:40:04,Service Control Manager,7036,Ninguno,"El servicio gpsvc entró en estado ""en ejecución""."
Información,17/11/2024 13:40:04,Service Control Manager,7036,Ninguno,"El servicio Themes entró en estado ""en ejecución""."
Información,17/11/2024 13:40:04,Service Control Manager,7036,Ninguno,"El servicio nsi entró en estado ""en ejecución""."
Información,17/11/2024 13:40:04,Service Control Manager,7036,Ninguno,"El servicio WPDBusEnum entró en estado ""en ejecución""."
Información,17/11/2024 13:40:03,Service Control Manager,7036,Ninguno,"El servicio EventLog entró en estado ""en ejecución""."
Información,17/11/2024 13:40:03,Service Control Manager,7036,Ninguno,"El servicio CoreMessagingRegistrar entró en estado ""en ejecución""."
Información,17/11/2024 13:40:03,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'bindflt' (10.0, ‎2051‎-‎03‎-‎04T04:45:47.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:40:03,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'storqosflt' (10.0, ‎2051‎-‎09‎-‎21T13:40:20.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:40:03,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'CldFlt' (10.0, ‎2074‎-‎11‎-‎09T16:03:12.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:40:03,Microsoft-Windows-FilterManager,1,Ninguno,"Filtro de sistema de archivos 'CldFlt' (Versión 10.0, ‎2074‎-‎11‎-‎09T16:03:12.000000000Z) correctamente descargado."
Información,17/11/2024 13:40:03,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'CldFlt' (10.0, ‎2074‎-‎11‎-‎09T16:03:12.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:40:02,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'luafv' (10.0, ‎2068‎-‎10‎-‎11T23:22:37.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:40:02,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'wcifs' (10.0, ‎2088‎-‎12‎-‎15T12:51:43.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:40:01,Service Control Manager,7036,Ninguno,"El servicio lmhosts entró en estado ""en ejecución""."
Información,17/11/2024 13:40:01,Service Control Manager,7036,Ninguno,"El servicio TimeBrokerSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:40:00,Service Control Manager,7036,Ninguno,"El servicio SystemEventsBroker entró en estado ""en ejecución""."
Información,17/11/2024 13:40:00,Service Control Manager,7036,Ninguno,"El servicio BrokerInfrastructure entró en estado ""en ejecución""."
Información,17/11/2024 13:40:00,Service Control Manager,7036,Ninguno,"El servicio LSM entró en estado ""en ejecución""."
Información,17/11/2024 13:39:59,Service Control Manager,7036,Ninguno,"El servicio RpcSs entró en estado ""en ejecución""."
Información,17/11/2024 13:39:59,Service Control Manager,7036,Ninguno,"El servicio RpcEptMapper entró en estado ""en ejecución""."
Información,17/11/2024 13:39:59,Service Control Manager,7036,Ninguno,"El servicio DcomLaunch entró en estado ""en ejecución""."
Información,17/11/2024 13:39:59,Service Control Manager,7036,Ninguno,"El servicio Power entró en estado ""en ejecución""."
Información,17/11/2024 13:39:58,Service Control Manager,7036,Ninguno,"El servicio PlugPlay entró en estado ""en ejecución""."
Información,17/11/2024 13:39:58,Microsoft-Windows-Directory-Services-SAM,16983,Ninguno,"El administrador de cuentas de seguridad está registrando eventos de resumen periódicos para clientes remotos que llaman un cambio de contraseña heredada o establecen métodos RPC. 

 Para más información, consulte https://go.microsoft.com/fwlink/?linkid=2150956.
"
Información,17/11/2024 13:39:58,Microsoft-Windows-Directory-Services-SAM,16977,Ninguno,"El dominio está configurado con las siguientes opciones de configuración relacionadas con la longitud mínima de la contraseña.

MinimumPasswordLength: 0

RelaxMinimumPasswordLengthLimits: 0

MinimumPasswordLengthAudit: -1

Para obtener más información, consulta https://go.microsoft.com/fwlink/?LinkId=2097191.
"
Información,17/11/2024 13:39:58,Microsoft-Windows-Directory-Services-SAM,16962,Ninguno,"Se están restringiendo las llamadas remotas a la base de datos SAM mediante el descriptor de seguridad predeterminado: O:SYG:SYD:(A;;RC;;;BA).
Para obtener más información, consulte http://go.microsoft.com/fwlink/?LinkId=787651."
Información,17/11/2024 13:39:57,Microsoft-Windows-Wininit,14,Ninguno,"Configuración de Credential Guard: 0x0, 0"
Información,17/11/2024 13:39:55,Microsoft-Windows-Kernel-General,24,(11),La información de zona horaria se actualizó con el motivo de salida 0. La diferencia de zona horaria actual es -60.
Información,17/11/2024 13:39:52,Microsoft-Windows-Ntfs,98,Ninguno,Volumen \\?\Volume{886d0df8-0000-0000-0000-505c0f000000} (\Device\HarddiskVolume3) es correcto. No se requiere ninguna acción.
Información,17/11/2024 13:39:51,Microsoft-Windows-Kernel-Power,521,(220),Cambio de número de baterías
Información,17/11/2024 13:39:51,Microsoft-Windows-Kernel-Power,521,(220),Cambio de número de baterías
Información,17/11/2024 13:39:51,Microsoft-Windows-Kernel-Processor-Power,55,(47),"El procesador 1 en el grupo 0 expone las siguientes funciones de administración de energía:

Tipo de estado inactivo: Estados de inactividad (C) de ACPI (estados 1)

Tipo de estado de rendimiento: Ninguno
Frecuencia nominal (MHz): 1190
Porcentaje de rendimiento máximo: 100
Porcentaje de rendimiento mínimo: 100
Porcentaje de limitación mínimo: 100"
Información,17/11/2024 13:39:51,Microsoft-Windows-Kernel-Processor-Power,55,(47),"El procesador 0 en el grupo 0 expone las siguientes funciones de administración de energía:

Tipo de estado inactivo: Estados de inactividad (C) de ACPI (estados 1)

Tipo de estado de rendimiento: Ninguno
Frecuencia nominal (MHz): 1190
Porcentaje de rendimiento máximo: 100
Porcentaje de rendimiento mínimo: 100
Porcentaje de limitación mínimo: 100"
Información,17/11/2024 13:39:49,Microsoft-Windows-Kernel-Power,172,(203),Estado de conectividad en modo de espera: Disconnected. Motivo: NIC compliance
Crítico,17/11/2024 13:39:49,Microsoft-Windows-Kernel-Power,41,(63),"Se reinició el sistema sin apagarlo limpiamente primero. Este error puede producirse si el sistema dejó de responder, se bloqueó o se interrumpió el suministro eléctrico de forma inesperada."
Información,17/11/2024 13:39:48,Microsoft-Windows-Ntfs,98,Ninguno,Volumen \\?\Volume{886d0df8-0000-0000-0000-100000000000} (\Device\HarddiskVolume1) es correcto. No se requiere ninguna acción.
Información,17/11/2024 13:39:48,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'npsvctrig' (10.0, ‎2015‎-‎04‎-‎02T11:42:38.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:39:47,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'FileCrypt' (10.0, ‎2088‎-‎05‎-‎24T07:57:52.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:39:36,Microsoft-Windows-Ntfs,98,Ninguno,Volumen C: (\Device\HarddiskVolume2) es correcto. No se requiere ninguna acción.
Información,17/11/2024 13:39:35,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'WdFilter' (10.0, ‎2044‎-‎02‎-‎10T20:09:52.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:39:35,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'Wof' (10.0, ‎2008‎-‎09‎-‎17T19:19:58.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:39:25,Microsoft-Windows-HAL,16,Ninguno,Se ha inicializado el informe de errores IOMMU.
Información,17/11/2024 13:39:24,Microsoft-Windows-Kernel-General,20,(6),"Se ha actualizado la configuración del segundo intercalar. 
Motivo: Leap second data initialized from registry during boot
Segundos intercalares habilitados: true
Nuevo recuento de segundos intercalares: 0
Antiguo recuento de segundos intercalares: 0"
Información,17/11/2024 13:39:24,Microsoft-Windows-Kernel-Boot,32,(58),Bootmgr esperó la entrada del usuario durante 0 ms.
Información,17/11/2024 13:39:24,Microsoft-Windows-Kernel-Boot,18,(57),Existen 0x1 opciones de arranque en este sistema.
Información,17/11/2024 13:39:24,Microsoft-Windows-Kernel-Boot,27,(33),El tipo de arranque fue 0x0.
Información,17/11/2024 13:39:24,Microsoft-Windows-Kernel-Boot,25,(32),La directiva del menú de arranque fue 0x0.
Información,17/11/2024 13:39:24,Microsoft-Windows-Kernel-Boot,20,(31),El último estado correcto de apagado fue false. El último estado correcto de arranque fue true.
Información,17/11/2024 13:39:24,Microsoft-Windows-Kernel-Boot,153,(62),La seguridad basada en virtualización (directivas: 0) es disabled.
Información,17/11/2024 13:40:03,EventLog,6013,Ninguno,El tiempo límite del sistema es de 38 segundos.
Información,17/11/2024 13:40:03,EventLog,6005,Ninguno,Se inició el servicio de Registro de eventos.
Información,17/11/2024 13:40:03,EventLog,6009,Ninguno,Microsoft (R) Windows (R) 10.00. 20348  Multiprocessor Free.
Error,17/11/2024 13:40:03,EventLog,6008,Ninguno,El cierre anterior del sistema a las 13:38:32 del ‎17/‎11/‎2024 resultó inesperado.
Información,17/11/2024 13:39:24,Microsoft-Windows-Kernel-General,12,(1),El sistema operativo se inició a la hora del sistema ‎2024‎-‎11‎-‎17T12:39:24.500000000Z.
Información,17/11/2024 13:36:48,Service Control Manager,7036,Ninguno,"El servicio Servicio de licencia de cliente (ClipSVC) entró en estado ""en ejecución""."
Información,17/11/2024 13:36:48,Service Control Manager,7036,Ninguno,"El servicio Servicio de implementación de AppX (AppXSVC) entró en estado ""en ejecución""."
Información,17/11/2024 13:35:48,Service Control Manager,7036,Ninguno,"El servicio Optimización de distribución entró en estado ""en ejecución""."
Información,17/11/2024 13:35:44,Microsoft-Windows-WindowsUpdateClient,44,Agente de Windows Update,Windows Update comenzó a descargar una actualización.
Información,17/11/2024 13:35:26,Service Control Manager,7036,Ninguno,"El servicio Servicio de asociación de dispositivos entró en estado ""detenido""."
Información,17/11/2024 13:35:09,Service Control Manager,7036,Ninguno,"El servicio Windows Update entró en estado ""en ejecución""."
Información,17/11/2024 13:35:05,Service Control Manager,7036,Ninguno,"El servicio Instalador de módulos de Windows entró en estado ""en ejecución""."
Información,17/11/2024 13:34:40,Microsoft-Windows-Time-Service,37,Ninguno,"El proveedor de hora NtpClient está recibiendo datos de hora  válidos desde time.windows.com,0x8 (ntp.m|0x8|0.0.0.0:123->51.145.123.29:123)."
Información,17/11/2024 13:34:39,Service Control Manager,7036,Ninguno,"El servicio Administrador de configuración de dispositivos entró en estado ""detenido""."
Información,17/11/2024 13:33:53,Service Control Manager,7036,Ninguno,"El servicio Administrador de configuración de dispositivos entró en estado ""en ejecución""."
Información,17/11/2024 13:33:53,Service Control Manager,7036,Ninguno,"El servicio Servicio de asociación de dispositivos entró en estado ""en ejecución""."
Información,17/11/2024 13:33:51,Service Control Manager,7036,Ninguno,"El servicio Ayudante para el inicio de sesión de cuenta Microsoft entró en estado ""en ejecución""."
Información,17/11/2024 13:32:52,Service Control Manager,7036,Ninguno,"El servicio Servicio de implementación de AppX (AppXSVC) entró en estado ""detenido""."
Información,17/11/2024 13:32:09,Service Control Manager,7036,Ninguno,"El servicio Windows Update entró en estado ""detenido""."
Información,17/11/2024 13:30:34,Service Control Manager,7036,Ninguno,"El servicio Servicio de configuración de red entró en estado ""en ejecución""."
